Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
295761799549182000,Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/e4vgT3VA,Media,Caution and advice,Related and informative
295762919428354000,RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...,NGOs,Donations and volunteering,Related and informative
295763598905598000,Qld again in grip of deadly flood disaster - Yahoo!7: At least four people are feared dead in Queensland's unfol... http://t.co/i79t5NB3,Media,Affected individuals,Related and informative
295765624750232000,RT @7NewsBrisbane: Want to volunteer? Register first: http://t.co/IHmOAEhp and then download the app: http://t.co/Qun55q0r #bigwet,Media,Donations and volunteering,Related and informative
295769076670808000,An aerial view of the flood in North Bundy #bigwet #devastation (via http://t.co/SxBdMQ8m) http://t.co/51KdsK7x,Media,Other Useful Information,Related and informative
295769315762921000,Flooding hits eastern Australia http://t.co/yM7vj2iN,Media,Other Useful Information,Related and informative
295769764561818000,RT @QPSmedia: WARRILL VIEW: The Cunningham Hway is closed due to flooding. #qldtraffic #bigwet,NGOs,Infrastructure and utilities,Related and informative
295772436308312000,RT @612brisbane: QLD Premier: Flood levels are much lower than 2011. Rain has dropped off and we know what's coming. #bigwet,Media,Other Useful Information,Related and informative
295772625060385000,http://t.co/OlFdYCXT Maryborough Queensland Golf Club in flood January 28th 2013 http://t.co/CBl7M3n6 #Golf #USGA #LPGA,Outsiders,Infrastructure and utilities,Related and informative
295772797026836000,RT @BobCarrFM: Has @TonyAbbottMHR volunteered to drive a truck for the #bigwet victims yet?,Outsiders,Not applicable,Related and informative
295772817998377000,RT @2DayFMSydney: QLD FLOODS: The town of Bundaberg is being evacuated - some homes are completely underwater  #2DayFM  #newsfeed,Media,Caution and advice,Related and informative
295772897685930000,"RT @7NewsBrisbane: If you are without TV reception, Yahoo!7 is streaming live rolling coverage here: http://t.co/fCQqTNv6 #bigwet #qldfl ...",Media,Other Useful Information,Related and informative
295773862396838000,RT @Paulobrien1016: Now have two helicopters available along the QLD coast for charter if required. info@avmim.com.au  Pls RT #qldfloods ...,NGOs,Donations and volunteering,Related and informative
295774319575962000,"RT @SESBrisbane: Sandbag production in full swing at Newmarket SES HQ, thanks to lots of helpers... #bigwet http://t.co/ORj5Ke8z",Government,Donations and volunteering,Related and informative
295775015809450000,"RT @bencubby: Between 80 and 150mms of rain expected in Sydney overnight, with winds up to 90km/h. http://t.co/AoaO0czB #bigwet",Media,Other Useful Information,Related and informative
295776106328502000,Big storm due tonight... Lots of flooding in Queensland and its coming our way tonight.,Eyewitness,Affected individuals,Related and informative
295776131498533000,RT @AnitaHeiss: A shout out to SES volunteers risking their lives to save others. #bigwet #Australiaunderwater,Outsiders,Sympathy and support,Related and informative
295777498850005000,RT @nswfire: YOUR LIFE IS IN DANGER #bundaburg #bigwet IF YOU CAN SELF #EVACUATE ** DO SO ** BEFORE NIGHT FALL ** IF YOU CAN'T PLACE WHI ...,Government,Caution and advice,Related and informative
295780850094719000,Have no power due to flooding. Go to OTooles Corinda asj if I can charge my phone for a bit and was told no. #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
295783970665284000,RT @ryanpetie: Damage at the Moorooka Magic Mile. I'd say the lower limit looks more likely now. #bigwet #BrisLive http://t.co/b5gLPu0p,Eyewitness,Caution and advice,Related and informative
295784121651835000,RT @noneknoswhoiam: Deadly floods hits east Australia: Three people are killed and hundreds of homes are under water in the Australi...  ...,Media,Affected individuals,Related and informative
295784322982638000,http://t.co/5jVRt0y8: Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustral... http://t.co/zNMVZveN #TopStory,Media,Other Useful Information,Related and informative
295785669350011000,HACKING @alkazaaan Deadly floods hits east Australia http://t.co/PyavQUU0  HACKING @onoyra,Outsiders,Other Useful Information,Related and informative
295786793436070000,Three killed in Queensland floods - Irish Times http://t.co/JsQOIcPF,Media,Affected individuals,Related and informative
295791503635272000,"RT @BBCWorld: Floods hit #Queensland, Australia http://t.co/QgR5dhR4",Media,Caution and advice,Related and informative
295792170525405000,Three killed in Queensland floods - Irish Times: Irish TimesThree killed in Queensland floodsIrish TimesCheryl M... http://t.co/4S2wUAUd,Media,Affected individuals,Related and informative
295792275378799000,RT @QPSmedia: Disaster situation declared for Brisbane and includes areas of the Brisbane City and Redlands Council areas #bigwet,Media,Caution and advice,Related and informative
295793122632421000,RT @QPSmedia: Disaster situation declared for Brisbane and includes areas of the Brisbane City and Redlands Council areas #bigwet,Media,Caution and advice,Related and informative
295793240081314000,"RT @7NewsBrisbane: Disaster situation has been declared for #Brisbane, including Brisbane City and Redlands Council areas #bigwet #qldfloods",Media,Caution and advice,Related and informative
295794259292996000,RT @QPSmedia: Disaster situation declared for Brisbane and includes areas of the Brisbane City and Redlands Council areas #bigwet,Media,Caution and advice,Related and informative
295797086241317000,RT @EmergencyAUS: Set up a watch area to get official warnings sent straight to your mobile for FREE. #bigwet #QLDfloods #NSWfloods http ...,Government,Caution and advice,Related and informative
295797140788232000,from Aljazeera | Floods worsen in eastern Australia http://t.co/0V1sJ2T2 | http://t.co/nNoBMVZc,Media,Other Useful Information,Related and informative
295797644104696000,Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustralian state of Queen... http://t.co/HfLm42Ay #hindusprite,Media,Affected individuals,Related and informative
295798008979804000,Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustralian state of Queensland hit by ... http://t.co/onInZEE2,Media,Other Useful Information,Related and informative
295798990438552000,RT @LaurieOakes: Lib fundraising on back of Qld flood disaster as a devastating cyclone bears down will not earn  Tony Abbott any credit ...,Media,Donations and volunteering,Related and informative
295798990463713000,Evacuation centre in #Warwick Christian College Slade Campus Horseman St. filling with stranded travelers #bigwet #qldfloods @abcsouthqld,Media,Affected individuals,Related and informative
295799426658759000,RT @QPSmedia: Disaster situation declared for Brisbane and includes areas of the Brisbane City and Redlands Council areas #bigwet,Media,Caution and advice,Related and informative
295800819180261000,Praying for the rain to stop in QLD. Everyone stay safe. #QLDFloods,Outsiders,Sympathy and support,Related and informative
295804719882969000,we all in Australia we have had bush fires flooding in all 2 weeks and still going,Outsiders,Other Useful Information,Related and informative
295805072191918000,VIDEO: Floods cause chaos in Queensland: Three people have died and hundreds of homes are under water after heav... http://t.co/SRYd8Wqb,Outsiders,Affected individuals,Related and informative
295805172846821000,VIDEO: Floods cause chaos in Queensland: Three people have died and hundreds of homes are under water after heav... http://t.co/IrZbEtN0,Media,Affected individuals,Related and informative
295805432897880000,BBC : VIDEO: Floods cause chaos in Queensland http://t.co/RVu3kQXT,Media,Other Useful Information,Related and informative
295809711087944000,"#Lebanon Three dead, dramatic rooftop rescues in Australia floods http://t.co/AICvbFuE Via @DailyStarLeb",Media,Affected individuals,Related and informative
295810210226921000,Outside my place right now! #qldfloods #brisbane #flooding http://t.co/2oz65Rt5,Eyewitness,Affected individuals,Related and informative
295810235380138000,240 schools closed in Qld due to flood,Eyewitness,Infrastructure and utilities,Related and informative
295812462547194000,Looks like we'll be waiting a while for our power to be assessed! Or has it already been done? @4bc #bigwet #bnestorm http://t.co/iZr6r9te,Eyewitness,Infrastructure and utilities,Related and informative
295814861710057000,RT @AmandaAbate: Powerlines on the Gold Coast rail line have been damaged - no trains tomorrow morning between Varsity and Beenleigh #bigwet,Media,Infrastructure and utilities,Related and informative
295817181172744000,Whoohoo! Thankyou @Energex power back on Kiels Mtn 4559. Time for a cuppa. #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
295819026628768000,"The flood levy was REAL help for QLD. Meanwhile, anti-levy Abbott invited by Campbell to pose for the cameras. http://t.co/d14G3pwJ #auspol",Media,Other Useful Information,Related and informative
295819177632092000,@realIanHealy @mjslats spare a thought for those of us in the #bigwet Qld who can't even watch this T20 live. Delayed coverage from @wwos9,Outsiders,Affected individuals,Related and informative
295820335285166000,RT @justiceQLD: Expected in court tomorrow but flooded in? Contact your local courthouse Tues morning http://t.co/rOZ8oXUm #bigwet,Government,Caution and advice,Related and informative
295820465283420000,Even Romney knew it was wrong to try and get political mileage out of Hurricane Sandy. Tony Abbott is shameless #bigwet #auspol,Outsiders,Other Useful Information,Related and informative
295821224456618000,"RT @cycloneupdate: MT @Taytayluvnicki: normanby bridge, Gympie has disappeared under flood water!! http://t.co/vGRHzXXR #bigwet",Eyewitness,Other Useful Information,Related and informative
295821572596449000,"Ipswich destroyed in 2011, again in 2013, how much more are residents going to be able to take? #bigwet",Outsiders,Other Useful Information,Related and informative
295822101061972000,"RT @AustralianNews: Queensland records first flood death, as statewide catastrophe declared - Brisbane Times http://t.co/Q9Q5MdVW",Media,Affected individuals,Related and informative
295822226903663000,"RT @traceehutch: More QLD/NSW flood coverage we speak to @Mayorjd &amp; an update on Jakarta floods where 40,000 people affected @ABC_Ne ...",Media,Other Useful Information,Related and informative
295823590056673000,RT @7NewsBrisbane: #Logan is experiencing worst floods since 1974 - expected to peak at 9pm #bigwet #qldfloods,Media,Infrastructure and utilities,Related and informative
295827507549200000,@AndrewLamingMP's poll on FB is asking whether we would support 'another Labor flood levy' after #bigwet #auspol” because they hate QLDers,Outsiders,Other Useful Information,Related and informative
295828652577395000,Australia floods trap hundreds http://t.co/zkTl0MzL,Media,Affected individuals,Related and informative
295829059424879000,@BruceGrady #qldflood #Volunteer  register now if you are available to help in the coming weeks http://t.co/at3Xf8r4,NGOs,Donations and volunteering,Related and informative
295830980411929000,"City by city, town by town, the rundown of the Queensland flood crisis | The Courier-Mail: http://t.co/tVIyFNLg via @couriermail",Media,Other Useful Information,Related and informative
295831487931105000,RT @theqldpremier: UPDATE SCHOOL CLOSURES: An updated school closures list is available now at http://t.co/SJftSrAB - PT #bigwet,Government,Infrastructure and utilities,Related and informative
295837972304118000,RT @abcnews: Ian Hatton sent us this photo of North Bundaberg residents evacuating by boat earlier today. #bigwet http://t.co/pgKjW5rr,Media,Other Useful Information,Related and informative
295838899274658000,QLD floods I have no electricity or hot water &amp;just got cell service &amp;Internet back on my phone. First thing I check @JessicaCapshaw twitter,Eyewitness,Infrastructure and utilities,Related and informative
295841675891339000,Australia floods leave hundreds stranded in Bundaberg http://t.co/cZZtDPXN,Media,Affected individuals,Related and informative
295843181650665000,RT @cycloneupdate: Severe Weather Warning 9:12pm EDT for New South Wales: http://t.co/yi1Nfwmu #bigwet #nsw,Media,Caution and advice,Related and informative
295844821615116000,RT @sunriseon7: Qld Health confirms every patient from #Bundaberg Hospital will be airlifted to Brisbane #sun7 #bigwet #qldfloods http:/ ...,Media,Affected individuals,Related and informative
295849993200353000,"#BIGWET UPDATE #bundaberg #qld (10pm #nsw 9pm #qld) Jan28: &gt;2,000 homes have now been inundated. #adf return at first light #bundaberg_north",Media,Infrastructure and utilities,Related and informative
295850379076313000,Australian Emergency Services Tackle Queensland Flooding #fire  http://t.co/iJlJGct4,Media,Donations and volunteering,Related and informative
295850836255470000,"This is my backyard....Australia - fires, heat waves, floods! 2 Emergency ID calls just today! http://t.co/U6puOzuo",Eyewitness,Affected individuals,Related and informative
295852413322146000,RT @7NewsBrisbane: Who does EMQ turn to for the latest breaking news? #bigwet #qldfloods http://t.co/2dLRuvta,Media,Other Useful Information,Related and informative
295853344457642000,"RT @guardianworld: First fire, now floods: Australia lashed by rains as tropical cyclone Oswald heads towards Sydney http://t.co/CM9orqJf",Media,Other Useful Information,Related and informative
295854833422983000,RT @kimhonan: Flood warnings issued across northern NSW. http://t.co/1PyzGzH4 #bigwet #nswfloods #nsw,Eyewitness,Caution and advice,Related and informative
295855642919444000,Only in Australia is one half on fire whilst the other is flooding. Thoughts and prayers with all those affected.,Outsiders,Sympathy and support,Related and informative
295861389124309000,"Poser RT @MissKayeSera: TWO sand bags, Tony. That's gonna make a huge difference! #abbottstunts #bigwet #Qld http://t.co/plD1b9Xj",Outsiders,Other Useful Information,Related and informative
295865730233164000,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/rDIs6IiU",Media,Affected individuals,Related and informative
295866002850337000,"RT @PedroChizo: Feel very sad for QLD. Bigger flood than 2011 which was the biggest flood ever, only 2 years ago. How strong are Queensl ...",Outsiders,Sympathy and support,Related and informative
295874181747339000,"@katrinasmith92 more tragic the message DO NOT SIGHTSEE IN EXTREME WEATHER THAT'S HOW PEOPLE DIE goes unheeded, not even highlighted #BigWet",Eyewitness,Caution and advice,Related and informative
295874710212854000,Friend has lost 40ft catamaran due to Burnett River flood. Lost mooring at Burnett Heads. House about to go under. #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
295879093273100000,RT @abcnews: Arveen Singh sends in this photo of a tree crushing a Forest Lake house in Brisbane. Take care out in the #bigwet http://t. ...,Media,Other Useful Information,Related and informative
295880330596991000,RT @gardencatlady: Australia floods:Entire towns lie submerged under 4 FEET of sea foam along east coast (Photos) http://t.co/J8RvZAtV v ...,Media,Other Useful Information,Related and informative
295880695514006000,Ipswich could now reach its 15-metre flood peak after midnight (it's 11:05pm up here). Bundaberg still the big danger zone. #BigWet,Outsiders,Caution and advice,Related and informative
295881282716574000,RT @RedCrossAU: We’ve launched an appeal for people affected by #qldfloods: http://t.co/9yZ6dTnG. Please support &amp; RT. #bigwet,NGOs,Donations and volunteering,Related and informative
295895803380249000,Thousands Forced Out Of Homes By Deadly Australian Floods   http://t.co/NFaWNRR2 #Australia #Floods,Media,Affected individuals,Related and informative
295898068325372000,I liked a @YouTube video from @telegraphvideo http://t.co/aOOme4RH Australia floods: dramatic rescue videos from Queensland,Media,Affected individuals,Related and informative
295903655117328000,Turn on ABC local radio if you really need updates urgently #bigwet @mollyarabella @ABCNews24,Media,Caution and advice,Related and informative
295904691127210000,Share your #qldfloods story with Chris Welsh - call 1300 222 612 http://t.co/bdpj1IkJ #bigwet,Media,Affected individuals,Related and informative
295905668374864000,Queensland flood emergency - ABC Online http://t.co/4Y7l8fWF #Brisbane #News,Media,Other Useful Information,Related and informative
295911330706248000,"RT @abcnews: Follow our live blog for the latest on the flooding #bigwet. Brisbane River to peak at 11am, Bundaberg on Tue night http:// ...",Media,Caution and advice,Related and informative
295941278032617000,"Record major flooding continues at Bundaberg, further rises expected on Tuesday http://t.co/5ctmCKVg #qldfloods #bigwet",Media,Caution and advice,Related and informative
295960815104827000,#ex-TCOswald has reached Sydney overnight and yet there's still increasing flood concerns back in Qld #BigWet,Media,Not applicable,Related and informative
295961213555319000,RT @lawteft: The Abbott packing sandbags 4 TV in Brissie is same LOTO who voted no to qld flood levy but yes to wealthy mums' welfare #q ...,Outsiders,Not applicable,Related and informative
295978598957990000,"RT @sunriseon7: #qldfloods - Important phone numbers, travel info and web links can be found here: http://t.co/X5oMud6i #sun7 #bigwet",Media,Caution and advice,Related and informative
295982398993207000,RT @autALERT: #bigwet update #moggill #qld Peaking below the minor flood level (10.0m) at about 9.5 metres overnight Monday Jan28.,Media,Caution and advice,Related and informative
295982407356674000,Flooding in Queensland now disaster of  'epic proportions'   http://t.co/BBx0N1Tp,Media,Caution and advice,Related and informative
295984571625918000,Qld #bigwet could put some dairy farmers out of business http://t.co/1zJlLpxR,Outsiders,Other Useful Information,Related and informative
295990888264516000,RT @thetodayshow: .@TheQldPremier LIVE on the TODAY show now #qldfloods,Media,Other Useful Information,Related and informative
295992935068099000,“@SylviaJeffreys: “@couttskid: Yamba Road is now closed due to flooding.” #bigwet” @JohnMcReynolds1 just made it mate,Eyewitness,Infrastructure and utilities,Related and informative
295998614176662000,RT @QldSES: RT @QPSmedia: Major delays on every train line this morning. Commuters should have alternative plan. #bigwet http://t.co/K1Y ...,Media,Infrastructure and utilities,Related and informative
296001357226328000,Child injured in yesterday's tree fall beside Kedron Brook has died. He was 3 years old. #bigwet @abcnews,Media,Affected individuals,Related and informative
296003387294626000,RT @Indro_SHS: #Indooroopilly State High OPEN Tues 29 January. Please RT @612brisbane @7NewsBrisbane @9NewsBrisbane #bigwet,Outsiders,Infrastructure and utilities,Related and informative
296003919975424000,"BHP coalmines hit by floods: BHP, Qld's biggest coal producer, is set to lose production from its Bowen Basin co... http://t.co/nl6lN1tB",Media,Infrastructure and utilities,Related and informative
296008416244154000,Deputy principal of Kenmore South State School has confirmed it will be shut today due to lack of power. #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
296013650722968000,RT @autALERT: #bigwet Helicopter pic #north_bundaberg Jan28 http://t.co/NCiOd1G0 via @Wendycarlisle Prayers go out to family &amp; frien ...,Outsiders,Sympathy and support,Related and informative
296016486089245000,"there are massive bush fires all through victoria, yet all they are talking about on the news is the floods in queensland. #wtf #whataboutus",Outsiders,Not applicable,Related and informative
296017710838591000,"RT @QPSmedia Do NOT remove road closed signs. Even if the water has subsided, it still needs to be inspected for your safety. #bigwet",Media,Caution and advice,Related and informative
296019220767052000,RT @B105LSA: Amazing photo of the rain - thanks to Jamie in Northgate for this one. #bigwet http://t.co/zdJyHzEZ,Eyewitness,Affected individuals,Related and informative
296020588131144000,RT @CaitlynGribbin: Evacuation centre in #bundaberg. More than 2000 flood-affected residents evacuated because of #bigwet. @abcwidebay h ...,Media,Donations and volunteering,Related and informative
296022764962337000,Traffic lights out on Bundall Rd and Bermuda. Take care. #bigwet #goldcoast @612brisbane @abcgoldcoast,Eyewitness,Infrastructure and utilities,Related and informative
296023016624771000,CGU customers affected by the QLD and NSW storms can contact our 24-hour claims team on 13 24 80. We hope residents stay safe #bigwet,Business,Donations and volunteering,Related and informative
296025365418230000,RT @smh: Some more details on the evacuation order issued for #Grafton - #SES says this is a 'flood of record'. #bigwet http://t.co/MR8SBto2,Media,Caution and advice,Related and informative
296025919095722000,RT @qldhealthnews: Tips to stay safe during clean up #bigwet #qldfloods http://t.co/V4j3mjv5,NGOs,Caution and advice,Related and informative
296026124599833000,#BIGWET GRIDLOCK ON ROADS #GRAFTON #NSW RECORD #NSWFLOOD JUST GET OUT NOW GO TO #SOUTH_GRAFTON HIGH SCHOOL IF YOU CAN OR SEEK HIGH GROUND,Eyewitness,Caution and advice,Related and informative
296031723999879000,Live: Flooding disaster hits Australia's east coast http://t.co/0nSL59J9,Media,Other Useful Information,Related and informative
296033556910703000,RT @BelindaABC: Warrego Highway at #Chinchilla still closed - inspectors lookin gat the area today. @abcsouthqld #bigwet #news,Media,Infrastructure and utilities,Related and informative
296034718737113000,Moderate flooding is occurring at Goondiwindi with further rises to 8 metres possible during Tuesday. #bigwet,Eyewitness,Caution and advice,Related and informative
296035050074563000,RT @autALERT #BIGWET #evacuation_warning #nswfloods #evacuation #grafton ALL #north_grafton parts #south_grafton http://t.co/9ItrqN8D 9:18am,Media,Caution and advice,Related and informative
296039252788130000,RT @australian: Brisbane braces for flood peak: HUNDREDS of homes in Ipswich have escaped inundation in Queensland's flood crisi... http ...,Media,Infrastructure and utilities,Related and informative
296040611746824000,Blue skies but still no power #bigwet #nopower,Eyewitness,Infrastructure and utilities,Related and informative
296044449518195000,This is an environmental disaster!  Queensland Government Negligent as Mines Release Toxins into Flood Waters   http://t.co/5LnES13u,Outsiders,Other Useful Information,Related and informative
296053110743368000,The Premier has promised Bundaberg the full support of the Queensland Government. #bigwet,Government,Not applicable,Related and informative
296055124021875000,RT @qpsmedia: Police expect a significant amount of disruption for motorists travelling on the Cunningham Highway #bigwet,Media,Caution and advice,Related and informative
296056105497412000,"RT “@LongreachQTahn: Brian Egan &amp; team at Aussie Helpers, helping farmers in times of need.. #bigwet” I remember Brian: http://t.co/Zi2OyG7r",Media,Donations and volunteering,Related and informative
296056696885883000,RT @612brisbane: Brisbane River near Eagle Street...20 mins until high tide.  #bigwet http://t.co/8qyZ5rKM,Media,Caution and advice,Related and informative
296056986305458000,RT @tunez4hoons: Blackhawk helicopters over North #Bundaberg &amp; flooded #BurnettRiver during mandatory evacuations #QLDfloods #BigWet ...,Media,Donations and volunteering,Related and informative
296062078182113000,RT @qpsmedia: New England Highway from Warwick - Toowoomba not yet open. Road still needs inspection. #bigwet,Media,Caution and advice,Related and informative
296065219703230000,29/10:52 EST Flood Warning - Logan-Albert (QLD)  http://t.co/sh6RhBl8,Media,Caution and advice,Related and informative
296065391694840000,Australia floods: Entire towns lie submerged under FOUR FEET of sea foam along east coast | Mail Online http://t.co/J8DUOxVe  #TFB,Media,Infrastructure and utilities,Related and informative
296067899850904000,"Floods to wash away Virgin doubts: The return of floods to Queensland, and the disruption to leisure aviation th... http://t.co/WP5iaVi0",Outsiders,Other Useful Information,Related and informative
296070227714789000,A bit full #Qldfloods #bigwet http://t.co/mluOiGMB,Eyewitness,Other Useful Information,Related and informative
296071582466585000,RT @theqldpremier: The Premier has promised Bundaberg the full support of the Queensland Government. #bigwet,Government,Other Useful Information,Related and informative
296071611822506000,RT @DavidW2035: Climate science has already proved its worth http://t.co/x7Q38VBt #auspol #bigwet,Outsiders,Other Useful Information,Related and informative
296072668774552000,"A reminder to @PPAU_Brisbane members, tonight's meeting has been postponed to Monday Feb 11 due to the #bigwet. http://t.co/Yntcr7uZ",NGOs,Affected individuals,Related and informative
296074329748296000,Queensland #coal sector hurt by heavy #qldfloods; #BHP hit http://t.co/ff5tXpqv #ausbiz,Media,Infrastructure and utilities,Related and informative
296075009196163000,Deadly flood waters rise in eastern Australia http://t.co/nRZ6ttRe,Media,Other Useful Information,Related and informative
296080860258636000,"@stuartsturat Hi Stuart, the Qld Government &amp; Red Cross have set up a flood appeal you can donate to: http://t.co/j88fsNsM",Outsiders,Donations and volunteering,Related and informative
296081900446032000,RT @7NewsBrisbane: Energex says they have repaired nearly 3000 fallen powerlines and will attend to a further 1100 today. #qldfloods #bigwet,Media,Infrastructure and utilities,Related and informative
296082919657726000,RT @7NewsBrisbane: Viewer Leslie sent in this picture of the Gold Coast hinterland in flood. #qldfloods #bigwet http://t.co/rJWdMyRJ,Media,Other Useful Information,Related and informative
296083901133255000,RT @andrew_sf: Interested in volunteering with the Queensland floods? Register with @VolunteeringQld here: http://t.co/TTiWe4F5,NGOs,Donations and volunteering,Related and informative
296084047942279000,RT @andrew_sf: Interested in volunteering with the Queensland floods? Register with @VolunteeringQld here: http://t.co/TTiWe4F5,NGOs,Donations and volunteering,Related and informative
296084152812458000,RT @andrew_sf: Interested in volunteering with the Queensland floods? Register with @VolunteeringQld here: http://t.co/TTiWe4F5,NGOs,Donations and volunteering,Related and informative
296085503378350000,JUST IN: More than 100 patients have been evacuated from the Bundaberg Hospital. #bigwet #qldfloods,Media,Affected individuals,Related and informative
296086459662889000,# brisbane river is decreasing slowly thank GOD # Qld floods,Eyewitness,Other Useful Information,Related and informative
296086623228158000,@7NewsBrisbane Power has just been restored here! Thank you @Energex #BigWet,Media,Infrastructure and utilities,Related and informative
296087323702075000,"RT @612brisbane: Energex: 135,000 customers still without power at the moment #bigwet",Business,Infrastructure and utilities,Related and informative
296092658839994000,RT @JessHinchy: Only a few of the many rows of semi-trailers stranded waiting in #Warwick #bigwet #qldfloods @abcsouthqld @612brisbane h ...,Eyewitness,Other Useful Information,Related and informative
296096295297376000,RT @JT_KYOTE: Floods in beenleigh and eagleby #hometown #bigwet #brisbanefloods http://t.co/L5BuRXWd,Eyewitness,Caution and advice,Related and informative
296097197081100000,"Extreme weather! Earlier bush fire &amp; now -Photo gallery:Three dead, dramatic rescues in Australia floods http://t.co/BZYtYuaj via @sharethis",Media,Affected individuals,Related and informative
296097553617936000,Thousands Evacuated as Flooding Hits Eastern Australia - Bloomberg: Sydney Morning HeraldThousands Evacuated as ... http://t.co/U0L4gn5K,Media,Caution and advice,Related and informative
296098635744178000,Photos: Flood water rises in Australia http://t.co/pKAeJVsh #news,Eyewitness,Other Useful Information,Related and informative
296099508134216000,"Burning fossil fuels kills people RT @billmckibben On the heels of the record heat, 4 dead in Queensland's epic floods. http://t.co/1DhVRrqJ",Outsiders,Affected individuals,Related and informative
296100644782240000,RT @QldSES: @surfqld warn: Keep off eroded sand dunes as there is a danger of collapse. Be safe! #bigwet #beachsafety,Government,Caution and advice,Related and informative
296105157861732000,I jeered so hard I was banging   Tim #bigwet Tim #qldfloods Gold Coast,Outsiders,Other Useful Information,Related and informative
296106462298649000,"Rescuers battle Australia floods: Australia is battling flooding in two states, with the inundated Queensland ci... http://t.co/LO01fNHx",Outsiders,Donations and volunteering,Related and informative
296108127441527000,.@theqldpremier Burnett River Bundaberg is expected to be peaking now #bigwet,Government,Caution and advice,Related and informative
296108551070417000,Rescuers battle Australia floods http://t.co/bUsvBzrS,Media,Other Useful Information,Related and informative
296108676912136000,Wivenhoe Dam 2 @abcnews @612brisbane #bigwet http://t.co/llNBUrZ8,Media,Not applicable,Related and informative
296109159252906000,29/13:53 EST Flood Warning - Mary River (QLD)  http://t.co/sh6RhBl8,Media,Caution and advice,Related and informative
296109356372611000,Developing: Muddy water means Brisbane can only be supplied with about half of its usual 450ML daily consumption.  #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
296112078480110000,RT @BBCWorld: #Australia battles floods in Queensland and New South Wales http://t.co/thaxyRrT #qldfloods,Media,Other Useful Information,Related and informative
296115220009603000,Wivenhoe Dam is Qld's most important &amp; most dangerous piece of public infrastructure. @abcnews @612brisbane #bigwet http://t.co/SYUMWaRP,Media,Infrastructure and utilities,Related and informative
296116331495961000,"RT @autALERT: BREAKING #BIGWET  #CATASTROPHE ZONE DECLARED Jan29 2:30pm #TWEED &amp; #NORTHERN_RIVERS NEW SOUTH WALES 41,000 PPL CURRENT ...",Government,Affected individuals,Related and informative
296117916938670000,Make sure your workers have the correct PPE for cleaning up after flooding. #bigwet http://t.co/YYtE3IF4,Media,Caution and advice,Related and informative
296118118265262000,"In QLD's Criminal Code, stealing by looting (s398, subs 13) carries a max penalty of 10 years' jail #bigwet #qldfloods http://t.co/PvNLj00d",Government,Caution and advice,Related and informative
296118856487936000,RT @WorkSafeQLD: Make sure your workers have the correct PPE for cleaning up after flooding. #bigwet http://t.co/YYtE3IF4,Government,Caution and advice,Related and informative
296121570177450000,Press Release: S&amp;pbulletin: Queensland's Rtgs Not affected As Yet by Floods: The material has been provided by I... http://t.co/WEMFAtdT,Media,Infrastructure and utilities,Related and informative
296123566682939000,Lord Mayor Graham Quirk has announced that 50 skip bins will be placed around Brisbane for the disposal of spoiled food. #qldfloods,Outsiders,Other Useful Information,Related and informative
296133771407794000,#pakistan#news Military called in as deadly floods batter Australia: BRISBANE: Australia ramped up its military ... http://t.co/17IELV3J,Media,Affected individuals,Related and informative
296138406134698000,Rescuers battle Australia floods,Outsiders,Other Useful Information,Related and informative
296140096422441000,Warwick: Crews have begun restoring power to properties in Warwick .customers are being re-connected where it is safe to do so #bigwet,Business,Infrastructure and utilities,Related and informative
296140272579015000,Hospital evacuated as Australia hit by heavy flooding:        http://t.co/C5yU5Fg8,Media,Infrastructure and utilities,Related and informative
296141530878595000,Rescuers battle Australia floods http://t.co/6DVLXbWV,Outsiders,Other Useful Information,Related and informative
296143556727435000,Hospital patients flee rising floods: Heavy flooding in Australia caused by torrential rains has forced mass eva... http://t.co/lJhGxNLK,Outsiders,Affected individuals,Related and informative
296145469317452000,Hospital patients flee rising floods: Heavy flooding in Australia caused by torrential rain... http://t.co/HDUakKLo http://t.co/2SS7qf65,Media,Affected individuals,Related and informative
296145754542719000,Hospital patients flee rising floods: Heavy flooding in Australia caused by torrential rains has forced mass eva... http://t.co/4JZioCQR,Media,Affected individuals,Related and informative
296147218333831000,RT @dawn_com: Military called in as deadly floods batter Australia http://t.co/8NTphp0Y,Outsiders,Caution and advice,Related and informative
296148417904787000,RT @ABCMidNorthNSW: Updated major #flood warning for the Clarence Valley: http://t.co/YkHUPCfQ #nswfloods #bigwet,Media,Caution and advice,Related and informative
