item_id,item,label,,,,
380207777194717000,Hundreds missing in Colorado floods http://t.co/3KtlpzQbhy,Related and informative,,,,
380220527899468000,Breaking News: #Aurora Colorado floods: Rescuers strongly advise residents to evacuate http://t.co/1XOG9sQOLC,Related and informative,,,,
380224516661596000,7 shocking photos of Colorado's flash floods http://t.co/tjxxN2ipr5,Related and informative,,,,
380227272344490000,RT @AP: Focus shifts from airlifts to trying to find hundreds still unaccounted for after Colorado floods: http://t.co/c8ohuGzuL4 -CJ,Related and informative,,,,
380284360999457000,"U.S. floods roll toward Nebraska: As Colorado copes with the aftermath of deadly floods, the high waters rolled... http://t.co/ARj2I2Su6H",Related and informative,,,,
380288316249092000,RT @DenverChannel: #COFloodRelief fundraiser today! Please retweet! Details: http://t.co/EGSW50RAzT http://t.co/5WPmwRiXiG,Related and informative,,,,
380303973582115000,Colorado floods: Hundreds still missing - BBC News http://t.co/qiUNBCpoGw,Related and informative,,,,
380307136078549000,"Flood waters have hit Sedgwick County, up to 15 homes now in danger on SW side of the town of Ovid. #coflood @TubbsKOA @AprilZesbaugh",Related and informative,,,,
380307245134643000,RT @chriscmooney: Did climate change worsen the Colorado floods? http://t.co/Re1FQW4CBL via @motherjones,Related and informative,,,,
380311644967948000,An Interactive Map of the Colorado Floods http://t.co/kJRs4tsZ3f via @mashable,Related and informative,,,,
380314362856358000,i360SLGov: FEMA Continues to Support Response to Colorado Flooding http://t.co/oQpftTu3yJ,Related and informative,,,,
380317298851971000,#Presbyterian Disaster Assistance responds to the #Colorado flooding. Learn what you can do to help: http://t.co/AZTWbHTD3z,Related and informative,,,,
380337729331933000,RT @EnviroAction: Colorado #fracking site featured in @gaslandmovie now under water thanks to biblical floods. http://t.co/aQCq4giGd6,Related and informative,,,,
380348735189836000,#BREAKING #COflood: Helicopters from Ft. Carson and @CONG1860 have evacuated 1162 people in  @bouldercounty - per Mitch Utterback,Related and informative,,,,
380361167111061000,10 choppers on scene today in @LarimerSheriff . Drawing down resources in @TownofEstesPark . Access opening up along Highway 7 #coflood,Related and informative,,,,
380361385189708000,RT @downtownboulder: We know you're all concerned about damage to #PearlStreetMall from the #boulderflood. We're happy to report that it wa…,Related and informative,,,,
380366305129275000,"#bentozy Colo. runoff rushes toward Nebraska: As Colorado copes with the aftermath of deadly floods, the... http://t.co/M9PTdD82a1 #news",Related and informative,,,,
380370927227134000,RT @ConvoyofHope: If you live in #Colorado and would like to volunteer to help with our #CoFlood response. Please sign up here: http://t.co…,Related and informative,,,,
380373376709034000,"RT @CDPHE: #COFlood Boil water advisories still in place for Lyons, Mountain Meadow (Allenspark), and Firestone. #cohealth",Related and informative,,,,
380376690209620000,"RT @LeftHandBrewing: From now to 9/30, @BeerAdvocate will be donating $1 from every mag subscription/renewal to help #COflood relief! http:…",Related and informative,,,,
380379680752169000,DBJ special report: Colorado's floods http://t.co/TU0OldqvMt #denver,Related and informative,,,,
380381895327879000,RT @JohnFromCranber: H Reid blames Colorado flooding on #Climate Change: http://t.co/KqoLM99Nu7 Libs Holy Mantra happily used for any/eve…,Related and informative,,,,
380384697123344000,Denver Business - DBJ special report: Colorado's floods - Last week's heavy rains across parts of Colorado were ... http://t.co/cSS0D6wDCC,Related and informative,,,,
380387167593587000,Colorado Brewery On Banks Of Flooding St. Vrain River Survives With Help Of Malt B via  @huffingtonpost #smallbiz http://t.co/8xMfc2etm6,Related and informative,,,,
380388832710910000,"RT @KDVR: Jake Jabs @AmericanFurn donated $20,000 @RedCrossDenver 4 #coflood victims http://t.co/zwrvTOVQAp http://t.co/he2fjZF7ko THANKYOU!",Related and informative,,,,
380390955062264000,"RT @KDVR: Jake Jabs from @AmericanFurn donated $20,000 to @RedCrossDenver for #coflood victims this AM. http://t.co/Tjo7iNp0lZ http://t.co/…",Related and informative,,,,
380392897012449000,Flood Insurance - Worth The Investment? http://t.co/0DdywAx7xW #COFlood #Flood #Insurance,Related and informative,,,,
380393501000610000,https://t.co/Dn2nhlX3Y1   Colorado flooding lost and found pets,Related and informative,,,,
380400027329626000,Potential health problems during flooding http://t.co/CsOn6YNWkk KUSA - The flooding across large areas of Colorado can bring along a ...,Related and informative,,,,
380403798021112000,Colorado Floods: 172 Still Unaccounted For http://t.co/4RwnZAhSLy,Related and informative,,,,
380411322581545000,"RT @dailycamera: Per @BoulderOEM, 245 customers in Boulder County still without power #boulderflood",Related and informative,,,,
380411406488596000,"In Light of Colorado Floods, New EPA Report Reveals Importance of Wetlands and Streams http://t.co/GsVFRNpDyw",Related and informative,,,,
380412421493359000,RT @brookejarvis: The USPS should use this photo from the Colorado floods in its advertising. http://t.co/JXFRWcPUv7,Related and informative,,,,
380412450870268000,RT @CDPHE: #COFlood water can contain sewage. Wash cleanup clothes separate from uncontaminated laundry. http://t.co/fRsXN2jJHQ,Related and informative,,,,
380426682126987000,7News gives $10k to #COfloodrelief from Scripps Howard Fund. Who else is stepping up? Telethon tonight 4-10:30. http://t.co/Nx6vBBFanH,Related and informative,,,,
380426812159164000,Flood Recovery Resources – from City of# LafayetteCO http://t.co/iO1w1xuaF8 #coflood #boulderflood,Related and informative,,,,
380428968018842000,RT @vailresorts: Vail Resorts gives $100K &amp,Donations and volunteering,,,,
380433833427874000,"Div of Insurance at #COFlood disaster centers -Loveland, Boulder, Longmont, Firestone, Greeley, Commerce City- to answer insurance questions",Related and informative,,,,
380452401586504000,RT @9NEWS: The phone lines are now open!  #COFloodRelief http://t.co/x9m7XKk64Z,Related and informative,,,,
380452581954552000,The Colorado Flood Relief Fundraiser Just kicked off! Call in at 1-877-667-6727 #COfloodrelief,Related and informative,,,,
380453227860591000,RT @DenverChannel: Please RT: #COFloodRelief fundraiser just started: http://t.co/Oi9IgkcJxv,Related and informative,,,,
380455668970291000,"Flooding kills one in Colorado -  BOULDER #county, Colo. — Severe flooding in Jamestown in Colorado’s Boulder... http://t.co/ecYNel4cUH",Related and informative,,,,
380456163898192000,RT @CPPGeophysics: Map with before-and-after photos of the 2013 Colorado floods: http://t.co/9EuJOAlngK,Related and informative,,,,
380457980002439000,RT Colorado Digs Out After 'Biblical' Flooding: Colorado Digs Out After 'Biblical' Flooding http://t.co/6NUPcX4sLp,Related and informative,,,,
380468792922358000,"RT @DenverChannel: $46,468 raised for #COFloodRelief so far! Call 877-667-6727 to donate and Please RT! http://t.co/Ba2o6QkYLN",Related and informative,,,,
380473880621494000,The Big Picture: Colorado floods http://t.co/I3GmHcHuRM,Related and informative,,,,
380475512222536000,RT @big_picture: The Big Picture - Colorado floods -- http://t.co/4Yhb6skBlg #flood #photojournalsim,Related and informative,,,,
380478183964824000,RT @RedCrossDenver: #COFloodRelief fundraiser full number is 1-877-667-6727 after 4 PM MT,Related and informative,,,,
380478188163330000,"#topstories Colorado floods: New rain falling in Boulder, thunderstorms possible (Denver Post): Share With Fri... http://t.co/XF86kM1lK3",Related and informative,,,,
380479408730939000,Colorado Floods: 172 Still Unaccounted For http://t.co/4RwnZAhSLy,Related and informative,,,,
380480713130123000,Colorado floods:  The effort continued today to locate more than 500 people still missing from ... http://t.co/MXvWZb7W1Q #thebigpicture,Related and informative,,,,
380485826016051000,RT @COEmergency: Well Owners within Colorado Flood Areas http://t.co/eTrJntwsKe #COFlood,Related and informative,,,,
380486325113463000,@BoulderOEM public info hours now 7 a.m to 9 p.m as situation transitions to long term recovery http://t.co/8G6IuzKJww #Boulderflood,Related and informative,,,,
380490196464042000,#Jamestown resident says things are disappearing from lumberyards around town. Worried about more looters. They will come. #boulderflood,Related and informative,,,,
380490695602995000,Weld county officials writing down concerns on a board in front of citizens #coflood http://t.co/s79T1OMmdd,Related and informative,,,,
380492515909976000,RT @BenchmarkCO: RT @ecohandyman: Tips for dealing w/ flooding in your crawlspace/basement if you're reeling from the #boulderflood.  http:…,Related and informative,,,,
380496005596062000,Speaker says they're working on getting Jamestown mail routed to Boulder.  #coflood,Related and informative,,,,
380500652876894000,Colorado flooding: Humane societies provide for evacuated pets http://t.co/HzbiUQ2orH People living along the Front Range aren’t the only...,Related and informative,,,,
380501776924832000,Colorado Digs Out After 'Biblical' Flooding: Colorado Digs Out After 'Biblical' Flooding,Related and informative,,,,
380502649365209000,RT @cnalive: Flood teaches stranded kids lessons in faith http://t.co/nr8YWyYfss #COflood #Denver #Catholic #Faith,Related and informative,,,,
380503471436599000,RT @AllHands: Video update from our #COflood team: http://t.co/gxoMmOMd2y #drivemuch #sunshinemakeslifebetter #volpower,Related and informative,,,,
380505690215039000,Colorado Digs Out After 'Biblical' Flooding http://t.co/i9xNz6q0We,Related and informative,,,,
380515832075653000,"RT @HOUBizJournal: Houston #energy companies impacted by the Colorado floods, find out how serious the damage: http://t.co/GDsVvTNtWW",Related and informative,,,,
380527873922048000,"RT @patriciazakhem: Tune in to 7NEWS now to help our neighbors in need! $724,264 so far and counting! #COFloodRelief @RedCrossDenver http:/…",Related and informative,,,,
380545762616042000,Phones are still open15 more mins #COFloodRelief 1-877-667-6727 is the number to help your fellow Coloradoans!!!! #CO  #floodvictims,Related and informative,,,,
380547427729564000,"RT @KyleClark: #COFloodRelief fundraiser at $959,712 with 10 minutes remaining. Anyone got $40,288 kicking around?",Related and informative,,,,
380567652676014000,RT @CBSDenver: RT @CBS4Mark: The Big Thompson River in Milliken. The bridge is closed and debris keeps piling up. #coflood @JodiCBS4 http:/…,Related and informative,,,,
380587491750711000,Colorado Flooding Aerial Footage http://t.co/KKvOSh009C,Related and informative,,,,
380596039730086000,"RT @democracynow: Some 1,900 oil and natural gas wells have been shut down in #Colorado due to flooding, reports @JamesLPullen. http://t.co…",Related and informative,,,,
380612896641671000,"A friend who lost everything, but zip lined her chickens and dogs out of destroyed home #boulderflood http://t.co/JmvhlaC6Uv",Related and informative,,,,
380635009012355000,"37 #photos of the Colorado floods,  via @big_picture http://t.co/22hng4BJup",Related and informative,,,,
380642994971365000,DTN USA: Number of missing in Colorado floods drops,Affected individuals,,,,
380656169271845000,Colorado floods: low risk from fracking chemicals http://t.co/S3rftEscME,Related and informative,,,,
380667414184071000,"Colorado floods: Costly and often uninsured: Damage from floods may cost nearly $2 billion and, for the most p... http://t.co/I5D3PIaqPy",Related and informative,,,,
380668781535568000,Colorado floods: Costly and often uninsured: The recent severe floods in Colorado could end up costing homeown... http://t.co/EywJaZxXc0,Related and informative,,,,
380671109399462000,"Ugh. :( RT Storm headed to #COFlood zones of Fort Collins, Boulder, Loveland. Wind, hard rain, hail possible http://t.co/3xHT8wlYiq",Related and informative,,,,
380673298813559000,"Report: Ruptured pipeline, gas leaks, oil spills in Colorado floods | Al Jazeera America http://t.co/zdWb3LiPfo",Related and informative,,,,
380679477031748000,RT @starstodd: Phones are still open for the #COFloodRelief fundraiser!1-877-667-6727. http://t.co/US9KPqBW6V,Related and informative,,,,
380681922294186000,RT @ArielMata: Lefthand Canyon from Sky9. #coflood https://t.co/6HRzxHF1Pz,Related and informative,,,,
380699861345399000,"RT @thinkprogress: Colorado's oil and gas industry not prepared for floods, 5K gallons of crude spill into major river http://t.co/BJ2LNmKI…",Related and informative,,,,
380700599521509000,RT @BoulderOEM: Want to help? We are coordinating volunteers and donations through http://t.co/VUlSoM4IhR. Thanks everyone!! #boulderflood,Related and informative,,,,
380700981219967000,"RT @thinkprogress: Colorado's oil and gas industry not prepared for floods, 5K gallons of crude spill into major river http://t.co/BJ2LNmKI…",Related and informative,,,,
380709139132867000,RT @winecountrydog: #COflood #HORSES - Colorado HorseCare Foodbank / horse hay bank http://t.co/t3aR7up08T,Related and informative,,,,
380710644887994000,RT @GrowKeithCounty: Nebraska braces for overflow from Colorado flooding http://t.co/sGaxnlor1M,Related and informative,,,,
380714377805967000,RT @COPetEmergency: #COPets #COFlood Shepherd Lab Mx Dog found in Boulder Now at Boulder Humane Society http://t.co/TuvkHE3j1e,Related and informative,,,,
380716831478395000,Many Missing Now Accounted For In Colorado Flooding http://t.co/pcdMZjQeJp,Related and informative,,,,
380721914991620000,Colorado Springs flooding hits homeless harder than most ~ http://t.co/TlKH39TEGG http://t.co/Dhu5Ey1ukj,Related and informative,,,,
380722942587318000,"RT @nbcnightlynews: Latest: 201 people remain missing after devastating Colorado floods, officials say http://t.co/qdaY93mqih",Related and informative,,,,
380725664682234000,#90sBabyFollowTrain Officials: 201 remain unaccounted for in Colorado floods,Affected individuals,,,,
380728164504191000,RT @weatherchannel: Before/After aerial images of the Colorado flood destruction: http://t.co/xa884cFVoH #coflood,Related and informative,,,,
380728730744005000,"RT @hilltophereford: In The Wake Of Colorado’s Devastating Floods, 5,250 Gallons Of Crude Oil Spill Into Major River http://t.co/ASaz4v2kU2…",Related and informative,,,,
380728827216802000,@IFreakSelena Many Missing Now Accounted For In Colorado Flooding: Rescuers have reached some of the remote areas affec...  @Ericccxminaj,Related and informative,,,,
380731633185223000,Colorado Oil and Gas Association to the flooding and safety/health/environmental issues is astounding.  Should be the end of fracking in CO.,Related and informative,,,,
380739216486842000,RT @JohnCBS4: Not for those with a weak stomach: Larimer County Sheriff's flyover to survey the #COflood damage. http://t.co/zZWrNvDWxu,Related and informative,,,,
380748745945919000,RT @Cal_OES: RT @femaregion8: 9/19 How Colorado state agencies are supporting #COflood response http://t.co/6jp94ZYUGD (via @COEmergency),Related and informative,,,,
380751463854911000,RT @denverpost: ALERT: Larimer County adds to number of people presumed killed in flood: http://t.co/XPFW37QVXL #coflood,Related and informative,,,,
380757004530508000,Colorado Floods: What Happens to All That Water? http://t.co/IpdpfMKlHK via @LiveScience,Related and informative,,,,
380761307882218000,"#COFlood Are you in #Evans, Colo. and need a place to shower due to the no flush order in your city? Here's a... http://t.co/L3IkZdRPwY",Related and informative,,,,
380764248088924000,RT @tishaschuller: .@RedCrossDenver briefing on #coflood: Need to raise at least $5M.  Join us here http://t.co/sovoiNmPU3 #COGAResponds,Related and informative,,,,
380767234450145000,RT @Accu_Jesse: Cloud seeding did NOT cause Colorado Flooding #coflood #goodtoknow http://t.co/QZiXYi3i2U,Related and informative,,,,
380777229459808000,"RT @TimesCall: #Longmont under state of emergency until Oct. 10. City manager can order evacuations, curfews. #longmontflood  http://t.co…",Related and informative,,,,
380777984455475000,RT @SenBennetCO Suffered damage from #coflood? Register w/ FEMA for disaster assistance http://t.co/Lti7AeKB8a or call 1-800-621-FEMA Plz RT,Related and informative,,,,
380784292688720000,MT @CleanWaterCO1: #Colorado now tracking 10 #OilGas #spills in #COFlood zone #CoPolitics #fracking http://t.co/wGRjSrJJav @AFPcolorado,Related and informative,,,,
380792354112012000,Very helpful resource from ESRI - Colorado Flooding Maps and Images | Esri Disaster Map http://t.co/jlAUhsRVzQ,Related and informative,,,,
380794426135941000,RT @denverchannel: #GoodNews after #COFlood: @AshleighWalters reports horses stranded in Estes Park now have transport and a place to go...,Related and informative,,,,
380794547753599000,Nebraska braces for overflow from Colorado flooding http://t.co/8g0q7yzDTb,Related and informative,,,,
380796468728046000,"$CLF Factbox: Floods shut oil, gas operations in Colorado http://t.co/oJ7zthpTIp",Related and informative,,,,
380798914007286000,Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/Ulzp0AcVMy,Related and informative,,,,
380805515875746000,The likely death toll from Colorado flooding caused by torrential rains has risen to at least nine.,Related and informative,,,,
380812511974420000,RT @DamienGillis: Stunning new aerial pics of #coloradoflood #fracking damage. Citizens call for moratorium http://t.co/2vYPOMS8e1 @gasland…,Related and informative,,,,
380819063464661000,RT @mikemangas: A Redding woman describes her Granddaughter's escape from disaster in the Colorado flooding. Tonight on KRCR News Channel 7.,Related and informative,,,,
380820032332108000,"Hard to imagine 19,000 homes destroyed. #Coloradoflood",Related and informative,,,,
380824675451826000,RT @finleybruce: Scenes from St. Vrain south of Miliken. #cowx #COflood http://t.co/20kuPmKIRE,Related and informative,,,,
380836192993829000,This Heartbreaking Video Brings Humanity to Colorado Flooding Disaster http://t.co/ZNHckrv66C,Related and informative,,,,
380851036652835000,They said #DEATH! Likely death toll in Colorado floods rises to at least nine - Reuters http://t.co/exzGPu4K0V #Follow,Related and informative,,,,
380862973608088000,"Colorado Flooding Imperils Oil and Gas Sites, Causes Spill http://t.co/KPND9tVvIP  via @NatGeo",Related and informative,,,,
380864475198259000,RT @BirdingMagazine: Here's coverage in Audubon magazine of the effects on birdlife of the recent flooding in northeastern Colorado: http:/…,Related and informative,,,,
380866853348061000,The Disaster Distress Helpline 1-800-985-5990 provides crisis counseling to people affected by flooding. #coflood http://t.co/w9w4gwpkkS,Related and informative,,,,
380872947667567000,"RT @SamaritansPurse: Volunteers began helping victims of the #COflood yesterday. We still need volunteers, you can sign up here: http://t.c…",Related and informative,,,,
380875954987356000,BBC: Colorado flood death toll rises: The death toll from the historic flooding that hit Colorado last week ri... http://t.co/VBvpZOEcW8,Related and informative,,,,
380876428964671000,"Colorado flood death toll rises: The death toll from the historic flooding that hit Colorado last week rises to seven, as state offic...",Related and informative,,,,
380876445737697000,#TEAMFOLLoWASAP* Colorado flood death toll rises: The death toll from the historic flooding that h... http://t.co/topDcqQghk  @Manzie_iCe,Related and informative,,,,
380881982202602000,RT @zfird: @NurandiNafisal Colorado flood death toll rises: The death toll from the historic flooding that hit C... http://t.co/NgFGg4bpzP …,Related and informative,,,,
380884779811754000,RT @AllieCatress: Silent auction &amp,Donations and volunteering,,,,
380885417358524000,"RT @SamaritansPurse: Volunteers began helping victims of the #COflood yesterday. We still need volunteers, sign up: http://t.co/0TTfjw60xv",Related and informative,,,,
380890362442564000,RT @SensorsSystems: DigitalGlobe Takes a Close Look at Colorado Floods  http://t.co/Q46JKURHr5,Related and informative,,,,
380902047773884000,RT @YourAnonNews: MT @CBS4Mark: Toppled oil tanks spill into Colorado rivers #COflood http://t.co/RiWj9Erc3P,Related and informative,,,,
380907122881352000,Please check out opportunities to volunteer tomorrow (Friday) in Boulder and Longmont: http://t.co/4CLVcMf6mt #BoulderFlood,Related and informative,,,,
380915150770823000,"Officials: Some #Boulder roads will be closed for weeks, months, longer. #Boulderflood http://t.co/wnbp2REdTi via @JoeCarmenRubino",Related and informative,,,,
380922981523804000,watch: estes park business affected by #coflood. #cowx  http://t.co/h9Dng1ZTR5,Related and informative,,,,
380958335320588000,Another person presumed dead in Colorado flooding http://t.co/UY3vYys1jn,Related and informative,,,,
380998751651131000,"The death toll from historic flooding that hit Colorado has risen to seven people, as the state faces 10 oil spills caused by the deluge.",Related and informative,,,,
381044092051788000,RT @EI_Climate: #climate Epic Flooding Deals Colorado Drought Crippling Blow: Climate Central http://t.co/lAenKKEVsI  MAP: http://t.co/4wuN…,Related and informative,,,,
381044117217612000,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,Related and informative,,,,
381044595389247000,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,Related and informative,,,,
381048261186191000,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,Related and informative,,,,
381063545250939000,VOLUNTEERS: Clean Up in Longmont 9am to 5pm! Meeting @ Twin Peaks Mall parking lot across from Schlotsky’s: http://t.co/Li8yM180Li #Coflood,Related and informative,,,,
381064585429516000,'No pets left behind' after Colorado flooding | Nation &amp,Affected individuals,,,,
381071879336784000,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,Related and informative,,,,
381074672718074000,Proud of @Code3Associates' efforts in Colorado. They're working w/ American Humane Assoc rescuing animals in aftermath of record floods.,Related and informative,,,,
381075197010272000,RT @NASA: Colorado flooding near Greeley: comparison view from Landsat 8. http://t.co/r8wS1SXk60 @NASA_Landsat @USGSLandsat @NASA_EO,Related and informative,,,,
381085347251495000,Colorado Flood Damage  This image shows one of many scenes of damage from the flooding in Colorado that we... http://t.co/ItAGCxd0f8,Related and informative,,,,
381102510322500000,RT @TotalTrafficDEN: #Longmont closed on Hwy 287 SB at CO-52 and CO-7 in #Boulder #COtraffic http://t.co/V8oA4oBJqC,Related and informative,,,,
381103118512951000,Colorado colleges pick up the pieces after flooding http://t.co/I9NedJfUiD,Related and informative,,,,
381110169117012000,RT @JERutter: MT @audubonmagazine -- Read about how the #coloradoflood affected #birds and wildlife in the area. http://t.co/6NxH3wr30v,Related and informative,,,,
381125650305667000,"This is 2013. A Christian commentator blames the floods in Colorado on....the Gays: http://t.co/vVH2qmAEc8  Religion, I told you !!!!",Related and informative,,,,
381130872209961000,"A Devastating Before/After Comparison of the Colorado Floods, Captured by Satellite http://t.co/pWmdFxQ922",Related and informative,,,,
381131472003822000,RT @latimes: Colorado flooding: Environmental toll compounds the troubles http://t.co/ABF4DU9H3l,Related and informative,,,,
381132537348633000,RT @HerzMuses: The #ColoradoFlood has craft breweries rallying to help. Here is a short list from @craftbeerdotcom  http://t.co/TBPIHuvhpf,Related and informative,,,,
381133543989973000,Don’t get Pulled Under: Tips for Spotting a Flood-Damaged Car http://t.co/qpiKHCMYt1 #COFlood #Flood #Insurance,Related and informative,,,,
381136010253320000,"RT @ABCWorldNews: Thousands of pets, including fish, rescued from Colorado floods as rescue teams promise no pets left behind: http://t.c…",Related and informative,,,,
381141601231594000,"In Milliken, disaster relief remains busy a week after flood.  @denverpost #coflood #milliken  http://t.co/4GENQ2Fukl",Related and informative,,,,
381156012851347000,RT @COEmergency: Gov. Hickenlooper announces additional $20 million... http://t.co/dkhCNdS9Fd #coflood,Related and informative,,,,
381176367808655000,@LongmontHumane thank you for the offer of #COPets donations here in #estespark if anyone down there is coming up pls let me know #COFlood,Related and informative,,,,
381203785973907000,Colorado Fracking Site Flooding   September 2013 HD: http://t.co/nFodFMEguo via @youtube,Related and informative,,,,
381204939441066000,Hundreds of Cats Needing Help From Colorado Floods! Please help... : http://t.co/XL34jaCqB2 via @LuAnnSmithGCM #cats #catrescue,Related and informative,,,,
381210744358183000,All evacuation shelters will be consolidated into one location: The YMCA in Boulder. Get the details http://t.co/fp9jWg7mEn #boulderflood,Related and informative,,,,
381232391143973000,"Colorado floods: Deluged Boulder restaurants struggle back to service: With bright skies and dry streets,... http://t.co/YBp2WtvxKL",Related and informative,,,,
381234974831038000,Check out the latest article on the recent historical rainfall and flooding in Colorado.http://t.co/Xl6j1g41HK #COwx #coflood,Related and informative,,,,
381236526710919000,Obama FEMA mysteriously grounded private drones helping to map the damage in Colorado..  http://t.co/P5CAVKum8n #COflood,Related and informative,,,,
381239148184486000,RT @TwitchyTeam: Barbi twins looking out for lost pets in Colorado floods,Other Useful Information,,,,
381239227847279000,RT @TwitchyTeam: Barbi twins looking out for lost pets in Colorado floods,Affected individuals,,,,
381239286575542000,"RT @Michelle9647: More spilled oil found in #COflood aftermath, brings total to about 22,000 gallons released: http://t.co/gSt1COY0Sz",Related and informative,,,,
381239387226247000,"Our @Tide Loads of Hope truck is located at Loveland's Laundromat, 266 E 29th St Loveland, CO 80538: http://t.co/VoDKZSF7Gd #COFloodRelief",Related and informative,,,,
381248547594568000,"Oil spills, floods, airlifts in Colorado: Efforts continued Friday to cope with fallout from flooding that''s ... http://t.co/Z4viy8KwWS",Related and informative,,,,
381268151771492000,RT @COEmergency: .@FloodDSS: Summary of Federal Aid for Private Water Infrastructure. http://t.co/uC5GXF41Vx #coflood,Related and informative,,,,
381277928715452000,"RT @ukworldnews: CNN News: Oil spills, floods, airlifts in Colorado http://t.co/aYoHDyCAWa",Related and informative,,,,
381277953851916000,@WesWelker Can you please help my friend wyl who lost his home and business in the Colorado floods http://t.co/TOxqnO2rNb Please spread.,Related and informative,,,,
381279002448511000,"RT @longmontkathy: After the #coflood, #fracking operations are leaking. Tell @Hickforco: Stop CO's #fracking flood http://t.co/L8WdkeGErx …",Related and informative,,,,
381282261426909000,Flood Cleanup Guidance from Colo. Dept. of Pub. Health #coflood http://t.co/falV1EDw0a,Related and informative,,,,
381314318496588000,Bringing it Home: Impact of floods ripples to Aspen http://t.co/nZlP0k4Jxl #aspen #colorado,Related and informative,,,,
381333452886651000,RT @AbbGeography: VIDEO - Hundreds still missing in Colorado #flooding http://t.co/kDlYARE41y,Related and informative,,,,
381377149149934000,RT @HuffingtonPost: Colorado makes massive pet friendly rescue effort after flooding http://t.co/jh7PQ2vIZV,Related and informative,,,,
381389513970303000,RT @BigJoeBastardi: Facts on Arctic Ice &amp,Other Useful Information,,,,
381400658248614000,RT @HuffingtonPost: Colorado makes massive pet friendly rescue effort after flooding http://t.co/jh7PQ2vIZV,Related and informative,,,,
381410691019588000,So sad --&gt,Other Useful Information,,,,
381430794319057000,Select @bouldercounty parks are now open to the public! Staff is working hard to assess &amp,Infrastructure and utilities,,,,
381436796346704000,Thanks @CUBoulder for excellent communications to CU parents during the #coflood.,Related and informative,,,,
381437400343269000,RT @cote14er: Hwy 119 between Longmont and I-25 is open. Cut off about 20 minutes from my drive this morning. #COFlood,Related and informative,,,,
381451543540543000,RT @winecountrydog: HAY Coloradoans! #COflood #HORSES - contact Colorado Horse Care Foodbank 4 help. http://t.co/t3aR7up08T #COfloods #equi…,Related and informative,,,,
381457650451743000,RT @denverpost: Larimer County officials say number of people unaccounted for in #COflood has dropped to 60: http://t.co/OhtuTT6M8X,Related and informative,,,,
381463287591748000,"Boulder County officials say another person has been found dead from the Colorado floods,... http://t.co/d7NHZyUjAv #Denver #Colorado",Related and informative,,,,
381464747180163000,Colorado Flooding: Nebraska's Platte River Next in Line for Flood Surge http://t.co/D48bgNpHSi #COM #Mexico #NationalWeatherService,Related and informative,,,,
381474494763631000,"RT @frackfree: More oil spills from #Colorado flooding as high water delays cleanup (#EnergyInDepth: Nothing here, move along...) http://…",Related and informative,,,,
381478227698778000,VOLUNTEERS NEEDED TODAY at 2p for clean up in Boulder. Full info at: http://t.co/BqjfKr8jar #boulderflood,Related and informative,,,,
381511677260222000,#MinutePostBiz Roads in Northern Colorado Reopen as Floods Recede via ABC News http://t.co/0YHFiE1Jaf,Related and informative,,,,
381515447952474000,The water under the Boulder Creek/Broadway underpass silted up #boulderflood #aftermath @ Boulder Creek http://t.co/T3Xm9SstMs,Related and informative,,,,
381521760354451000,Roads in northern Colorado reopen as floods recede http://t.co/nNLWBRuPva,Related and informative,,,,
381522699891126000,RT @laurapcd1: 7 shocking photos of Colorado's flash floods http://t.co/1mQHpoVfDL via @TheWeek,Related and informative,,,,
381526042759811000,EcoWater Reviews Pure Drinking Water After Colorado Floods: EcoWater reviews strategies that... http://t.co/Q8Gw8ZXPzZ #drinkingwater,Related and informative,,,,
381532933988692000,San Francisco Chronicle Roads in Northern Colorado Reopen as Floods Recede The Charlottesville Newsplex DENVER... http://t.co/EKxkVfYdUM,Related and informative,,,,
381533223408239000,Colorado Flooding Update: E. Coli Found in Town's Drinking Water - http://t.co/k7Vvw5Xb2b Flood Changes Town Forever http://t.co/nLRcTYqnCH,Related and informative,,,,
381539602940436000,"RT @NatGeo: 1,900 oil and gas wells have been shut down in wake of Colorado's floods: http://t.co/8Nohd8qEIA",Related and informative,,,,
381543423955567000,"Birds, small animals affected by Colorado flooding http://t.co/zqbQBDV7dU via @examinercom",Related and informative,,,,
381545852449194000,"RT @YourAnonNews: Oil spilled into Colorado waters exceeds 25,000 gallons: http://t.co/NpOb4nYD0L #coflood http://t.co/0BaO8pNk6p",Related and informative,,,,
381548343882576000,"RT @YourAnonNews: 5,250 gallons of oil spills into the Platte river from Anadarko tank damaged by #COflood http://t.co/4WkeGzVrif",Related and informative,,,,
381562671633424000,They come from home to help.. #boulderflood http://t.co/mScdmqRcLG,Related and informative,,,,
