Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
369630635884696000,RT @DepEd_PH: Google Crisis Map for Tropical Storm Maring http://t.co/Cbn1Irw0gE  #MaringPH #Habagat #FloodPH | via @mlq3,Government,Caution and advice,Related and informative
369631105676480000,Medyo humina koti ang ulan pero nag-uumpisa ng bumaha dito. @irishrevisa #floodph #bahamas #rainph… http://t.co/UpiL4sY8V0,Eyewitness,Other Useful Information,Related and informative
369631160185262000,"RT @iamsuperbianca: If anyone needs help or assistance, the Sagip Kapamilya hotlines are 024114995 023949272 and 09178844411. #MaringPH #ha…",NGOs,Donations and volunteering,Related and informative
369631776756339000,RT @TOMCATust: Hashtags to use #RescuePH - needs rescue  #SAFENOW - for those who have been rescued #FloodPH - flood alerts  via @nicofaaat…,Outsiders,Donations and volunteering,Related and informative
369632254902817000,RT @jascurtissmith: “@eldzsmejia: GUYS WE NEED HELP! Rescue! Banuyo st. San Antonio village Makati!!!” #RescuePH,Eyewitness,Donations and volunteering,Related and informative
369632326197600000,RT @DepEd_PH: Google Crisis Map for Tropical Storm Maring http://t.co/Cbn1Irw0gE  #MaringPH #Habagat #FloodPH | via @mlq3,Government,Caution and advice,Related and informative
369633227993915000,RT @OhMyCityHunter: Use The Hastags   #WalangPasok For Suspensions #RescuePH for Help #SAFENOW if You've been rescued and #FloodPH for Floo…,Outsiders,Caution and advice,Related and informative
369633513189827000,RT @pcdspo: Reminders: check #walangpasok for class/work suspensions; use #RescuePH for help; #safenow if you've been rescued; #FloodPH for…,Eyewitness,Caution and advice,Related and informative
369633827771003000,RT @tjmanotoc: #RescuePH RT @ardelskies0796: Stuck tao sa second floor at umaasa napo ang mga tao sa rescuer asa second floor na tubig sa 1…,Eyewitness,Other Useful Information,Related and informative
369634171720700000,RT @OnlyVHONGsters: by @annecurtissmith Important message for those who requires aid and relief services @dswdserves #reliefPH http://t.c…,Outsiders,Donations and volunteering,Related and informative
369634545009570000,"RT @YahooPH: RT @incrediVINCE: In moonwalk, paranaque 5ft deep flood as of 9:00am http://t.co/yNw586uFkC  #FloodPH",Media,Caution and advice,Related and informative
369634876355379000,RT @DepEd_PH: Google Crisis Map for Tropical Storm Maring http://t.co/Cbn1Irw0gE  #MaringPH #Habagat #FloodPH | via @mlq3,Government,Caution and advice,Related and informative
369635065073898000,(BACOOR TRAFFIC) you may directly tweet @CityOfBacoor to get traffic and other updates in Bacoor || #MaringPH #RescuePH @MMDA,Government,Caution and advice,Related and informative
369635278987592000,RT @uapasia: Relief ops will start at 9am today at Study Hall A #unitas #reliefPH #RescuePH,NGOs,Donations and volunteering,Related and informative
369635488723788000,RT @TeAmoRosalinda: #RescuePH please help the residents of 16 purity st. Remmanville bicutan. They need food and water. Lampas tao na ang w…,Eyewitness,Donations and volunteering,Related and informative
369635954262172000,RT @wickedkezZo: Flood along Buendia Taft Ave. @rapplerdotcom #maringPH #floodPH http://t.co/6U3tLE6c7w,Eyewitness,Infrastructure and utilities,Related and informative
369636575035920000,RT @keyrjem22: Reminders: check #walangpasok for class/work suspensions; use #RescuePH for help; #safenow if you've been rescued; #FloodPH …,NGOs,Caution and advice,Related and informative
369636637937922000,"RT @ItsCarlaD: Use the hashtag #rescuePH if you or someone you know needs to be rescued, #reliefPH for aid and relief services.",Outsiders,Donations and volunteering,Related and informative
369636700852474000,"RT @DanGaddi: RT #MaringPH will only last for one more day or two, but the love of God endures forever. #PrayForThePhilippines",Outsiders,Sympathy and support,Related and informative
369638630236910000,Its getting worse #typhoonmaring #floods #rain #manila @ san andres manila http://t.co/5xmv8u3q1D,Eyewitness,Other Useful Information,Related and informative
369638659596636000,RT @giepny: PLS SPREAD!!!!!! “@jovelyn831: EMERGENCY HOTLINES! Please spread! #MaringPH #RescuePH #FloodPH #ReliefPH http://t.co/muxukKcWsL”,Outsiders,Other Useful Information,Related and informative
369638839943307000,"RT @niconuyda: Santuario de San Antonio Parish is now accepting CANNED GOODS, RICE, WATER and ECO FRIENDLY BAGS #reliefPH #YSARelief",NGOs,Donations and volunteering,Related and informative
369639678825075000,"RT @WorldVisionPH: Help #MaringPH affected families. Donate online http://t.co/U6W3SAYzXX Help in providing food water, blanket,and essenti…",NGOs,Donations and volunteering,Related and informative
369640240878604000,"RT @143redangel: Important announcement: sa mga nangangailangan po relief goods, lagyan po ng ( #reliefph ) ang tweets nyo or tawag po sa 1…",Outsiders,Donations and volunteering,Related and informative
369640287003349000,RT @RachNathanielsz: “@eldzsmejia: GUYS WE NEED HELP! Rescue! Banuyo st. San Antonio village Makati!!!” #RescuePH,Eyewitness,Affected individuals,Related and informative
369640458961420000,"RT @suzy899: HASHTAG RESPONSIBLY: #walangpasok for school suspensions, #FloodPH for flood alerts, and #RescuePH FOR HELP. Ingat guys! ❤",Eyewitness,Caution and advice,Related and informative
369640513495781000,"RT @MMDA: FLOOD UPDATE (ALONG MANILA) as of 10:00 AM, #mmda http://t.co/Qynr3lu5RY",Government,Caution and advice,Related and informative
369640605770449000,RT @PhilippineStar: Is there flooding in your area? Tweet to us by using #FloodPH,Media,Other Useful Information,Related and informative
369640685437063000,"RT @noynoyaquino: [Adm-01] Please use the hashtag #rescuePH if you or someone you know needs to be rescued, #reliefPH for aid and relief se…",Government,Infrastructure and utilities,Related and informative
369641239122940000,"RT @PhilippineStar: Sec Dinky Soliman: Para sa mga lugar na kailangan ng relief,paki-tweet sa @dswdserves at pakilagay ang #reliefPH para m…",Media,Caution and advice,Related and informative
369641440449544000,"RT @noynoyaquino: [Adm-01] Please use the hashtag #rescuePH if you or someone you know needs to be rescued, #reliefPH for aid and relief se…",Outsiders,Affected individuals,Related and informative
369641532724224000,"RT @143redangel: Important announcement: sa mga nangangailangan po ma-RESCUE, paki lagyan po ng ( #rescueph ) ang tweets nyo or tawag po sa…",Eyewitness,Donations and volunteering,Related and informative
369641729856508000,RT @GabrielaWomenPL: #LingapGABRIELA Currently organizing #reliefPH for families affected by #MaringPH Call 4341039 plsRT @MercadoJen http:…,NGOs,Donations and volunteering,Related and informative
369642031812854000,"RT @govph: How #RescuePH works: 1st line, local DRRMCs; nat support/coord is @NDRRMC_Opcen. @pcdspo helps liaise w/ @dswdserves http://t.co…",Government,Caution and advice,Related and informative
369642778398962000,"#floodPH G. Tolentino St., Sampaloc, Manila http://t.co/xV2nmdOfNZ",Eyewitness,Caution and advice,Related and informative
369642887446680000,RT @CTHM101: Important checklist. Pls RT! “@romeocatap: Stay safe! http://t.co/kERgymm75W #rescuePH #MaringPH #reliefPH”,Media,Caution and advice,Related and informative
369642996502762000,"RT @RescuePH: RT @reannemarcelo: #RescuePH @sanjuancityncr @philredcross @MMDA San Perfecto, San Juan City pleaseee!!! Hanggang bewang na s…",Eyewitness,Caution and advice,Related and informative
369644321932206000,"RT @CitizenPatrol: #MaringPH UPDATES: 6,158(28,918 persons) na ang apektado sa NCR according sa DSWD Since August 18 until Now.",Media,Affected individuals,Related and informative
369644707812344000,"Enderun is now passable. please sent your donations to Enderun Colleges, Mckinley Hill, Taguig City. #ReliefPH #MaringPH",NGOs,Donations and volunteering,Related and informative
369647064977646000,@potparinas:Flood water is already grounded in Villamor Pls contact Meralco urgent @meralco #RescuePH,Eyewitness,Infrastructure and utilities,Related and informative
369647123702100000,"RT @ANCALERTS: Office of Civil Defense-NCR: Per MMDA flood control info, 50-60% of Metro Manila flooded.",Media,Caution and advice,Related and informative
369648881123869000,"RT @viceganda_quote: If anyone needs help or assistance, the Sagip Kapamilya hotlines are 024114995 023949272 and 09178844411. #MaringPH #P…",Media,Donations and volunteering,Related and informative
369649585754346000,"RT @joycepring: Friends, dont forget the proper use of hashtags: #reliefph for relief goods, #floodph for flood reports, (1/2)",Outsiders,Caution and advice,Related and informative
369649711579288000,RT @RescuePH: RT @RC23STAR: @philredcross Munoz St. Vito Cruz Manila dibdib na daw ung flood and tumataas pa. no food and water din cla. #r…,NGOs,Caution and advice,Related and informative
369650302992929000,"RT @MMDA: FLOOD UPDATE (ALONG MANILA) as of 10:35 AM, #mmda http://t.co/SnRGZA9zye",Government,Caution and advice,Related and informative
369650525291028000,RT @PTVph: For those in need of rescuing use the hashtag #RescuePH. For those in need of relief operations use the hashtag #ReliefPH.,Media,Donations and volunteering,Related and informative
369650571432571000,RT @rapplerdotcom: Alert level 2 raised for Marikina River http://t.co/54PXJJaFXR #WeatherAlert #MaringPH,Media,Caution and advice,Related and informative
369651187995673000,take note the hashtags to use.. #habagat #MaringPH http://t.co/HbQtVTPmBR,Outsiders,Caution and advice,Related and informative
369651246698738000,RT @gmanews: Here are some important hashtags you can use. (Note: Only use #RescuePH in really critical situations) http://t.co/OQHrB6IkLZ,Media,Caution and advice,Related and informative
369651485799219000,RT @donadominguez: #FloodPH along Pasong Tirad St. Bgy. La Paz Makati City @dzIQ990 http://t.co/ru3fKDYYRS,Eyewitness,Infrastructure and utilities,Related and informative
369651578069713000,"RT @PHLNews24: PHOTO: Luneta, Roxas Blvd http://t.co/921JierWEe |via @RadyoPatrol38 #FloodPH #trafficPH #OnlyInThePhilippines",Media,Other Useful Information,Related and informative
369652291105591000,RT @badassprof: Magsaysay st. front of Yakal residence hall abt 8inches of flood #floodPH #updiliman http://t.co/8ue8BbvaAG,Eyewitness,Affected individuals,Related and informative
369652605665817000,"RT @dinkysunflower: Para sa mga lugar na kailangan ng relief, paki-tweet sa @dswdserves , pakilagay ang #reliefPH para matulungnan namin ka…",Outsiders,Donations and volunteering,Related and informative
369653452923994000,@gmanews: 50-60% of Metro Manila flooded (varying situations: ankle to chest deep) #PrayForThePhilippines #FloodPH,Media,Caution and advice,Related and informative
369653998166356000,RT @tudlaprod: #MaringPH #habagat update: around 1400 families from Baseco in Manila have been evacuated to nearby evac center. #ReliefPH,Media,Affected individuals,Related and informative
369655696876642000,Buendia. #MovePH #floodph @rapplerdotcom @MovePH http://t.co/EpYTdrBakO,Not applicable,Not applicable,Related and informative
369656183415505000,RT @moirarachelle4: HOTLINES TO REMEMBER #maringPH http://t.co/P3PskpaXZN,Outsiders,Other Useful Information,Related and informative
369656980312318000,#FloodPH along Pasong Tirad St. Bgy. La Paz Makati City @dzIQ990 http://t.co/YQ8Mdhg7fB (via @donadominguez),Eyewitness,Other Useful Information,Related and informative
369657236173234000,"RT @VhongX44: Para sa inyo pong pangangailangan at sa gustong tumulong,gamitin ang hashtag na ito #RescuePH (cont) http://t.co/74diMn93m3",Media,Donations and volunteering,Related and informative
369657647206642000,"RT @lingkodmunti: REMINDER: Kapag kayo ay nangangailangan ng tulong, gamitin po ang #RescuePH na hashtag ONLY FOR CRITICAL... http://t.co/F…",Outsiders,Caution and advice,Related and informative
369658284774400000,"RT: @noynoyaquino: Please use the hashtag #rescuePH if you or someone you know needs to be rescued, #reliefPH for aid and relief services.",Government,Donations and volunteering,Related and informative
369658574147818000,RT @gmanews: Here are some important hashtags you can use. (Note: Only use #RescuePH in really critical situations) http://t.co/OQHrB6IkLZ,Media,Other Useful Information,Related and informative
369658876137722000,RT @margadeona: The @MMDA #FloodPH measurements: no more chamba as to how deep knee-deep could get. #WeatherAlert http://t.co/eOjjvEH7XF,Eyewitness,Other Useful Information,Related and informative
369659220104208000,Tweet and update @RescuePH and others if you're #SAFENOW. Please.,Outsiders,Donations and volunteering,Related and informative
369659585004450000,RT @uapasia: Visit http://t.co/yylNUIkZvs to know more about the UA&amp;P relief ops for #MaringPH. @BosunUAP @uap_usg @UAPMMC @uapalumni #reli…,NGOs,Donations and volunteering,Related and informative
369660935561953000,"RT @ABSCBNNews: UPDATE: Red rainfall alert stays over Metro Manila, provinces http://t.co/sHa2RFK34w #MaringPH #habagat",Media,Caution and advice,Related and informative
369661778592301000,Philippine Emergency Hotlines #prayforphilippines #habagat #Maring http://t.co/T2jaMtbL6t,Government,Other Useful Information,Related and informative
369661820543316000,Heavy rainfall gradually attenuate. #PrayForThePhilippines #safenow,Outsiders,Caution and advice,Related and informative
369661837341516000,RT @ANCALERTS: Tropical Storm Maring expected to leave PH Area of Responsibility on Thursday #MaringPH,Media,Caution and advice,Related and informative
369661984112787000,RT @jeffortegaa: EMERGENCY HOTLINES. Please RT! #reliefPH http://t.co/VoWAEZu6rj,Outsiders,Caution and advice,Related and informative
369661992501395000,RT @iamsuperbianca: Habagat 2012 vs Habagat 2013 by Manila Observatory. Last year still worse. Kaya natin lagpasan to. #MaringPH http://t.c…,Outsiders,Sympathy and support,Related and informative
369662692966949000,RT @ANCALERTS: Tropical Storm Maring expected to leave PH Area of Responsibility on Thursday #MaringPH,Media,Caution and advice,Related and informative
369663603143901000,RT @jeffortegaa: EMERGENCY HOTLINES. Please RT! #reliefPH http://t.co/VoWAEZu6rj,Government,Other Useful Information,Related and informative
369664295186858000,"RT @erikreports: Mga sasakyan galing NLEX papasok ng Metro Manila, hindi na pwedeng dumiretso ng A. Bonifacio dahil sa taas ng baha @DZMMTe…",Media,Infrastructure and utilities,Related and informative
369665226339140000,RT @jeffortegaa: EMERGENCY HOTLINES. Please RT! #reliefPH http://t.co/VoWAEZu6rj,Media,Donations and volunteering,Related and informative
369665721237664000,"RT @iamsuperbianca: If anyone needs help or assistance, the Sagip Kapamilya hotlines are 024114995 023949272 and 09178844411. #MaringPH #ha…",NGOs,Infrastructure and utilities,Related and informative
369665838711706000,RT @YahooPH: “@rpnemo25: pls nid help po sa cainta area vista verde hindi po makacontact sa mga hotline...thanks” #RescuePH,Media,Other Useful Information,Related and informative
369666065187365000,"RT @coleengarcia: Check #walangpasok for class/work suspensions, use #rescuePH for help, #safenow if you have been… http://t.co/YuNJwh7oBr",NGOs,Caution and advice,Related and informative
369666346218320000,"RT @rapplerdotcom: #MaringPH maintains strength, speeds up http://t.co/bqOvINTqfD #WeatherAlert",Media,Caution and advice,Related and informative
369667277345391000,RT @VPJojoBinay: PNP Hotline Patrol: 117 or send TXT PNP to 2920 #MaringPH,Government,Other Useful Information,Related and informative
369667361240269000,Keep safe everyone! 🙏☔⚡🌊#maring #prayforthephilippines #hotlinestocall http://t.co/bfZOrvqADn,Outsiders,Sympathy and support,Related and informative
369667898081436000,RT @YahooPH: “@rpnemo25: pls nid help po sa cainta area vista verde hindi po makacontact sa mga hotline...thanks” #RescuePH,Eyewitness,Affected individuals,Related and informative
369668258812539000,"RT @ohteenquotes: Use of Hashtags: #RescuePH for emergency. #ReliefPH for evacuation centers, relief ops. #FloodPH for flood situation. #Sa…",Outsiders,Caution and advice,Related and informative
369668476899562000,"RT @ohteenquotes: Use of Hashtags: #RescuePH for emergency. #ReliefPH for evacuation centers, relief ops. #FloodPH for flood situation. #Sa…",NGOs,Donations and volunteering,Related and informative
369668565013516000,"RT @varsitarianust: For inquiries re: evacuees at Sto. Domingo Church in QC, call 712-6271 to 74 @dinkysunflower @mlq3 #reliefPH",NGOs,Donations and volunteering,Related and informative
369669005386064000,"RT @WorldVisionPH: Help #MaringPH affected families. Donate online http://t.co/U6W3SAYzXX Help in providing food water, blanket,and essenti…",NGOs,Donations and volunteering,Related and informative
369669013804048000,RT @philredcross: Tropical Storm Maring expected to leave PH Area of Responsibility on Thursday #MaringPH,NGOs,Caution and advice,Related and informative
369669156372636000,We are also in need of volunteers for repacking and relief operations. Please contact 0926-722-2723. @TulongKabataan #MaringPH #recuePH,NGOs,Donations and volunteering,Related and informative
369669298995749000,RT @mlq3: RT @rizalgov: UPDATES AS OF 1045 AM  CAINTA  Ortigas Ext - NOT PASSABLE  Imelda Ave. - NOT PASSABLE TO LIGHT VEHICLES #floodph,Government,Other Useful Information,Related and informative
369669861049266000,"Makati Public Safety Department: (02) 844-3146, (02) 819-3270 to 71 #MaringPH",Government,Other Useful Information,Related and informative
369670699884892000,Fortunata Village #MaringPH http://t.co/PqT7hE1Xes,Outsiders,Other Useful Information,Related and informative
369671631049748000,@mlq3 we're currently using #unitas #uapreliefoperations #uaphopes #reliefPH,NGOs,Donations and volunteering,Related and informative
369673598161527000,"RT @YahooPH: .@nababaha: Weather satellite feed as of Aug 20, 2013 12:00 PM. http://t.co/U2CnntwDGn #MaringPH",Media,Caution and advice,Related and informative
369674118251049000,@interaksyon  #RescuePH kasi #walangpasok sa lahat ng antas,Media,Other Useful Information,Related and informative
369674277651354000,RT @PhilstarNews: View Metro Manila maps showing flooded areas: http://t.co/uIWPfG3tEO | #maringupdates,Media,Caution and advice,Related and informative
369674579637060000,RT @kc_concepcion: Hashtag power! #walangpasok - for class/work suspensions  #RescuePH - for help #SAFENOW - if u've been rescued #FloodPH …,Eyewitness,Other Useful Information,Related and informative
369675082940940000,"RT @claraquiambao: Use of Hashtags: #RescuePH for emergency. #ReliefPH for evacuation centers, relief ops. #FloodPH for flood situation. #S…",Outsiders,Other Useful Information,Related and informative
369675842118378000,Please just stop asking about the suspension of classes. Just focus on #RescuePH and #reliefPH   #PrayForThePhilippines,Outsiders,Sympathy and support,Related and informative
369676118921470000,RT @rapplerdotcom: BREAKING: La Mesa Dam breaches spill level http://t.co/Qqa5jFUhRF #MaringPH,Media,Caution and advice,Related and informative
369676156674376000,"@kaisaUP: Mga #IskolarAktibista, maki-isa tayo sa #IskoOperation sa UP CHK Gym, ngayon na! #ReliefPH http://t.co/UVjCop5pRj",NGOs,Donations and volunteering,Related and informative
369676626432246000,RT @rapplerdotcom: #Marikinariver ALERT LEVEL 2.. 16.8m ang water level as of 12:09nn via @MarikinaPIO #MaringPH,Media,Caution and advice,Related and informative
369680271311790000,Uses of Hashtags #RescuePH - emergency #ReliefPH - evacuation centers &amp; relief operations #FloodPH - flood situation #SafeNow - once rescued,Outsiders,Caution and advice,Related and informative
369680300642558000,RT @dinkysunflower: 4of4 UPDATED LIST of Evacuation Centers as of 11 am 8/20/2013 #reliefPH #RescuePH @dswdserves http://t.co/NdNOZVKeDW,Eyewitness,Donations and volunteering,Related and informative
369680510370341000,RT @DepEd_PH: 4of4 UPDATED LIST of Evacuation Centers as of 11 am 8/20/2013 #reliefPH #RescuePH @dswdserves http://t.co/XEmhyk5HsX via @din…,Government,Donations and volunteering,Related and informative
369680657162584000,RT @atomaraullo: Timelapse video of flooding along E. Rodriguez cor Araneta Ave. in QC #FloodPH http://t.co/yabf5zlHmi,Media,Other Useful Information,Related and informative
369683609965195000,@taopoll: Volunteer appeal as millions battle Manila flood http://t.co/VrXYmaS0Ku @abcnews,Outsiders,Donations and volunteering,Related and informative
369683739984413000,RT @LBC_Foundation: U may drop-off donations at any LBC branch.These will be turned-over direct 2 @philredcross &amp; evac centres #ReliefPH ht…,NGOs,Donations and volunteering,Related and informative
369683769357128000,Ganito kami sa Makati...smh #MaringPH #HabagatPH http://t.co/O1b2nO2sj9,Eyewitness,Not applicable,Related and informative
369685384172556000,"RT @DepEd_PH: For relief efforts/donations, coordinate w/ Asec Milo Gudmalin of @dswdserves, +639209485383 | #ReliefPH http://t.co/ZWDNqJEn…",Government,Donations and volunteering,Related and informative
369687284183884000,"RT @iamsuperbianca: If anyone needs help or assistance, the Sagip Kapamilya hotlines are 024114995 023949272 and 09178844411. #MaringPH #ha…",NGOs,Donations and volunteering,Related and informative
369687682617578000,🔊🔊 “@DepEd_PH: DSWD CALLS FOR VOLUNTEERS &amp; DONATIONS - Please RT #ReliefPH @dinkysunflower @dswdserves http://t.co/yxtqOi5SCK”,Government,Donations and volunteering,Related and informative
369688857056256000,"RT @24_Oras: VIDEO: VIDEO: Pag-ulan, asahan habang hindi pa nakakalayo ang Bagyong #MaringPH http://t.co/zR3URw8PII",Media,Caution and advice,Related and informative
369689964331549000,RT @cathygabrielle: Emergency numbers. #MaringPH #PleaseRT http://t.co/5DnedyYazo,Outsiders,Donations and volunteering,Related and informative
369690585084342000,@valenzuelabp leave at the place nearest you? for San Juan -- http://t.co/FYVYiMTNKb for Mandaluyong -- http://t.co/V8cDACinRm #reliefPH,Media,Caution and advice,Related and informative
369692522878357000,It's flooded on some plase in DLSU Manila Campus #sony #nexf3 #dlsu #campus #manila #flood http://t.co/14RuOC8zSv,Eyewitness,Caution and advice,Related and informative
369693558837482000,"RT @ustNDT: @UST_CSC Thomasians, let's all come together as one. Pls continue praying, sharing, and caring. #MaringPH http://t.co/8TOSdW4VR7",NGOs,Sympathy and support,Related and informative
369693936324850000,RT @RescuePH: ADVISORY: @DOST_PAGASA issues an ORANGE RAINFALL WARNING on Metro Manila as of 1.10pm. #Habagat,Government,Caution and advice,Related and informative
369695370789388000,RT @jeffortegaa: EMERGENCY HOTLINES. Please RT! #reliefPH http://t.co/VoWAEZu6rj,Media,Caution and advice,Related and informative
369695605674631000,At may nalunod na dito sa amin 😱😥🚣☔🌊 #MaringPH  #Malabon,Eyewitness,Affected individuals,Related and informative
369695790207611000,Sagip-Kapamilya #walangpasok #floodPh #trafficPh #rescuePH #reliefPH #safenow #MaringPh #typhoon… http://t.co/4maGzHQIxl,NGOs,Not applicable,Related and informative
369696125780890000,RT @iamsuperbianca: Orange rainfall warning lowered over Metro Manila as of 140PM. Let's pray it keeps lowering. #MaringPH,Outsiders,Caution and advice,Related and informative
369696431952523000,RT @dinkysunflower: Complete list of NCR EVACUATION CENTERS as of 11 am 8/20/2013 #reliefPH #RescuePH @dswdserves Please share. http://t.co…,Government,Donations and volunteering,Related and informative
369697241465770000,RT @PhilstarNews: PAGASA sees improved weather across Phl by weekend @PhilstarNews http://t.co/eBsjI5LNSH #MaringUpdates,Media,Caution and advice,Related and informative
369697568617271000,Need help? Here are the official emergency hotlines compiled by DBTC Communications. #MaringPH http://t.co/VItOM6AmJh,Business,Caution and advice,Related and informative
369698298417791000,"RT @manila_bulletin: Via @attycabs: Wala ng baha sa street level ng lahat ng MRT3 Stations, pati sa Magallanes. #Maring #FloodPH",Media,Other Useful Information,Related and informative
369699175039906000,Markina river now overflowing #FloodPH http://t.co/PkhcwhCpSH,Eyewitness,Caution and advice,Related and informative
369699237920928000,RT @dinkysunflower: Complete list of NCR EVACUATION CENTERS as of 11 am 8/20/2013 #reliefPH #RescuePH @dswdserves Please share. http://t.co…,Media,Donations and volunteering,Related and informative
369699657389056000,"RT @DickGordonDaily: #rescuePH for emergencies, #reliefPH for evacuation centers &amp; relief ops, #floodPH for flood situation, #safenow once …",NGOs,Donations and volunteering,Related and informative
369699720291054000,"Use these hashtags for faster response: #RescuePH for assistance, #ReliefPH for donations, #SAFENOW if already rescued. Let's stay vigilant!",Eyewitness,Donations and volunteering,Related and informative
369700831764820000,RT @pepperph: Enderun Colleges is also accepting donations. :) #reliefPH http://t.co/tgaYzHioJx,Eyewitness,Donations and volunteering,Related and informative
369704485016191000,"RT @MMDA: REMINDER: Please check our timeline for LATEST Flood Updates along edsa, manila, southern, quezon city area. thank you.#mmda",Government,Caution and advice,Related and informative
369704547913970000,RT @VictoryOrtigas: 1/2 We have started accepting donations and are open to volunteers who want to help out in packing the goods. #reliefPH…,Outsiders,Donations and volunteering,Related and informative
369705021874516000,"Oh my god, tumaas na sa Alert Level 3 ang Marikina River. #PrayForThePhilippines #FloodPH",Not applicable,Caution and advice,Related and informative
369705219006816000,"To help those affected by Typhoon Maring: Donate to the Red Cross. For GLOBE subs, please text RED &lt;5,25,50,100,300&gt; to 2899 #RescuePH",NGOs,Donations and volunteering,Related and informative
369705621668364000,RT @roberthernjr: Victory centers receiving goods for #reliefPH @victorypioneer @victoryalabang @victoryfort @victorymakati @victoryortigas…,Business,Donations and volunteering,Related and informative
369706166919512000,"RT @pcdspo: Use the unified hashtags RESPONSIBLY: #RescuePH if in need of rescue, #ReliefPH if in need of aid. Please tweet location &amp; cont…",Government,Other Useful Information,Related and informative
369706338894348000,"RT @pcdspo: Use the unified hashtags RESPONSIBLY: #RescuePH if in need of rescue, #ReliefPH if in need of aid. Please tweet location &amp; cont…",Outsiders,Donations and volunteering,Related and informative
369708536709648000,RT @ABSCBNNews: Floods cover more than half of Manila http://t.co/IFqssllMhe,Media,Caution and advice,Related and informative
369708696076431000,RT @roberthernjr: Victory centers receiving goods for #reliefPH @victorypioneer @victoryalabang @victoryfort @victorymakati @victoryortigas…,NGOs,Donations and volunteering,Related and informative
369710071824921000,#FloodPH Marikina River Water Level is still rising.,Eyewitness,Caution and advice,Related and informative
369710407373836000,Iisa ang layunin natin...ang makatulong. :) Emergency Hotlines! #panahontv #habagat #weathernews… http://t.co/F7y9vCUhq3,Eyewitness,Donations and volunteering,Related and informative
369710717760319000,#SocialBulletin We now have #FloodPH feeds specific to EDSA and TAFT Avenue for your reference. http://t.co/TbZvjZnaNG,Media,Caution and advice,Related and informative
369711032312164000,RT @iamEmjayMalto: Marikina River is in CRITICAL LEVEL (Alert 3) :( #PrayForThePhilippines #MaringPH #Habagat,Outsiders,Caution and advice,Related and informative
369713087525319000,Marikina river alert level 4 na #Marikinariver #PrayForThePhilippines #FloodPH.,Eyewitness,Caution and advice,Related and informative
369713670533571000,RT @PrincessFrance: And now Marikina River is on Alert Level 4. At ang lakas pa rin ng ulan :( #PrayForThePhilippines #FloodPH,Eyewitness,Sympathy and support,Related and informative
369714962395963000,RT @inquirerdotnet: #marikinariver Alarm is now sounding for 18m water level as of 2:45. FORCED EVACUATION. #floodPH | via @MarikinaPIO,Media,Caution and advice,Related and informative
369715109175624000,RT @rapplerdotcom: BREAKING: Alert level 4 raised for Marikina River http://t.co/54PXJJaFXR Alarm for forced evacuation sounded. #MaringPH,Media,Caution and advice,Related and informative
369715604099326000,RT @iammavzx: Use Hashtags Correctly #RescuePH - for help #SAFENOW - if u've been rescued #FloodPH - for flood alerts #walangpasok - for cl…,NGOs,Caution and advice,Related and informative
369716149354648000,@cdrc1984 consider Sto. Domingo Church? they have a growing number of evacuees and they're worried about dinner. @noel_colina #reliefPH,Outsiders,Donations and volunteering,Related and informative
369716640088195000,RT @TagalogKowts: Marikina River nasa Alert Level 4 n (Force Evacuation)  #PrayForThePhilippines #Habagat #FloodPH Keep Safe Everyone!,Outsiders,Caution and advice,Related and informative
369716640088216000,RT @TagalogKowts: Marikina River nasa Alert Level 4 n (Force Evacuation)  #PrayForThePhilippines #Habagat #FloodPH Keep Safe Everyone!,Media,Caution and advice,Related and informative
369718095536865000,"RT @PhilstarNews: Sto.  Domingo Church along Quezon Ave opens its doors to evacuees, needs donations | http://t.co/v4Gn4D2IwJ #maringupdates",Media,Donations and volunteering,Related and informative
369719022465454000,"RT @PhilippineStar: Forced evacuation in Angeles City; state of calamity declared in San Fernando, Pampanga | via @dingcervantes #MaringPH",Media,Caution and advice,Related and informative
369719479632007000,RT: Help victims of #MaringPH by donating goods in kind to any McDo store located in MM starting today until Aug 25 #reliefPH,Business,Donations and volunteering,Related and informative
369719597093515000,RT @LaiyaSantiago: Donations accepted at Our Lady of Lourdes Parish Camarin Caloocan City North Fr Luciano Felloni; 09175118412 #reliefPH @…,NGOs,Donations and volunteering,Related and informative
369720456904835000,RT @McDo_PH: Help victims of #MaringPH by donating goods in kind to any McDo store located in MM starting today until Aug 25 #reliefPH,Business,Donations and volunteering,Related and informative
369721207697863000,RT @victoryph: Check out our updated list of participating @victoryph centers and relief items: http://t.co/4ZN8Tl1MGU #reliefph #tulongpin…,Business,Donations and volunteering,Related and informative
369721459343884000,#MaringPH RT @UST_CSC  needs some volunteer at the the Sto.Domingo church. Males and Females would do. :) #TulongTomasino,NGOs,Donations and volunteering,Related and informative
369722000425877000,"Important phone numbers, be safe everyone. #MaringPH http://t.co/Z1NWvPZzFv",Outsiders,Sympathy and support,Related and informative
369722025582932000,"RT @heybeaaaa: “@banderainquirer: #FloodPH #Caloocan Mayor Oscar Malapitan: Lagpas tao na ang tubig sa bgys 160, 164 at 176 | @chonayu1 @dz…",Media,Other Useful Information,Related and informative
369722608612168000,"ALERT LEVEL 4, Marikina River at 18meters. Marikina residents near the river, you guys need to evacuate NOW. #maringPH #floodPH",NGOs,Caution and advice,Related and informative
